timestamp, index, utilization.gpu [%], memory.used [MiB]
2026/09/05 21:29:41.681, 0, 16 %, 10767 MiB
2026/09/05 21:29:41.682, 1, 0 %, 8555 MiB
2026/09/05 21:29:42.684, 0, 7 %, 10775 MiB
2026/09/05 21:29:42.686, 1, 0 %, 8555 MiB
2026/09/05 21:29:43.687, 0, 12 %, 10774 MiB
2026/09/05 21:29:43.689, 1, 0 %, 8555 MiB
2026/09/05 21:29:44.689, 0, 20 %, 10765 MiB
2026/09/05 21:29:44.692, 1, 0 %, 8555 MiB
2026/09/05 21:29:45.695, 0, 7 %, 10775 MiB
2026/09/05 21:29:45.699, 1, 0 %, 8555 MiB
2026/09/05 21:29:46.701, 0, 15 %, 10774 MiB
2026/09/05 21:29:46.704, 1, 0 %, 8555 MiB
2026/09/05 21:29:47.705, 0, 10 %, 10765 MiB
2026/09/05 21:29:47.706, 1, 0 %, 8555 MiB
2026/09/05 21:29:48.708, 0, 13 %, 10765 MiB
2026/09/05 21:29:48.709, 1, 0 %, 8555 MiB
2026/09/05 21:29:49.710, 0, 5 %, 10765 MiB
2026/09/05 21:29:49.712, 1, 0 %, 8555 MiB
2026/09/05 21:29:50.713, 0, 21 %, 10767 MiB
2026/09/05 21:29:50.715, 1, 0 %, 8555 MiB
2026/09/05 21:29:51.716, 0, 4 %, 10774 MiB
2026/09/05 21:29:51.718, 1, 0 %, 8555 MiB
2026/09/05 21:29:52.719, 0, 13 %, 10774 MiB
2026/09/05 21:29:52.722, 1, 0 %, 8555 MiB
2026/09/05 21:29:53.723, 0, 6 %, 10774 MiB
2026/09/05 21:29:53.724, 1, 0 %, 8555 MiB
2026/09/05 21:29:54.725, 0, 13 %, 10767 MiB
2026/09/05 21:29:54.727, 1, 0 %, 8555 MiB
2026/09/05 21:29:55.728, 0, 6 %, 10767 MiB
2026/09/05 21:29:55.731, 1, 0 %, 8555 MiB
2026/09/05 21:29:56.732, 0, 15 %, 10767 MiB
2026/09/05 21:29:56.734, 1, 0 %, 8555 MiB
2026/09/05 21:29:57.735, 0, 6 %, 10767 MiB
2026/09/05 21:29:57.736, 1, 0 %, 8555 MiB
2026/09/05 21:29:58.737, 0, 12 %, 10766 MiB
2026/09/05 21:29:58.739, 1, 0 %, 8555 MiB
2026/09/05 21:29:59.742, 0, 5 %, 10765 MiB
2026/09/05 21:29:59.743, 1, 0 %, 8555 MiB
2026/09/05 21:30:00.746, 0, 6 %, 10773 MiB
2026/09/05 21:30:00.748, 1, 0 %, 8555 MiB
2026/09/05 21:30:03.658, 0, 13 %, 10775 MiB
2026/09/05 21:30:03.660, 1, 0 %, 8555 MiB
2026/09/05 21:30:04.661, 0, 6 %, 10765 MiB
2026/09/05 21:30:04.663, 1, 0 %, 8555 MiB
2026/09/05 21:30:05.664, 0, 12 %, 10765 MiB
2026/09/05 21:30:05.666, 1, 0 %, 8555 MiB
2026/09/05 21:30:06.668, 0, 4 %, 10767 MiB
2026/09/05 21:30:06.670, 1, 0 %, 8555 MiB
2026/09/05 21:30:07.671, 0, 13 %, 10767 MiB
2026/09/05 21:30:07.674, 1, 0 %, 8555 MiB
2026/09/05 21:30:08.675, 0, 3 %, 10766 MiB
2026/09/05 21:30:08.677, 1, 0 %, 8555 MiB
2026/09/05 21:30:09.680, 0, 14 %, 10767 MiB
2026/09/05 21:30:09.682, 1, 0 %, 8555 MiB
2026/09/05 21:30:10.683, 0, 3 %, 10766 MiB
2026/09/05 21:30:10.684, 1, 0 %, 8555 MiB
2026/09/05 21:30:11.685, 0, 13 %, 10767 MiB
2026/09/05 21:30:11.687, 1, 0 %, 8555 MiB
2026/09/05 21:30:12.689, 0, 5 %, 10767 MiB
2026/09/05 21:30:12.691, 1, 0 %, 8555 MiB
2026/09/05 21:30:13.693, 0, 14 %, 10767 MiB
2026/09/05 21:30:13.694, 1, 0 %, 8555 MiB
2026/09/05 21:30:14.695, 0, 3 %, 10767 MiB
2026/09/05 21:30:14.702, 1, 0 %, 8555 MiB
2026/09/05 21:30:15.704, 0, 13 %, 10774 MiB
2026/09/05 21:30:15.706, 1, 0 %, 8555 MiB
2026/09/05 21:30:16.707, 0, 5 %, 10765 MiB
2026/09/05 21:30:16.709, 1, 0 %, 8555 MiB
2026/09/05 21:30:17.711, 0, 7 %, 10767 MiB
2026/09/05 21:30:17.714, 1, 0 %, 8555 MiB
2026/09/05 21:30:18.714, 0, 10 %, 10767 MiB
2026/09/05 21:30:18.716, 1, 0 %, 8555 MiB
2026/09/05 21:30:19.717, 0, 8 %, 10766 MiB
2026/09/05 21:30:19.718, 1, 0 %, 8555 MiB
2026/09/05 21:30:20.720, 0, 12 %, 10766 MiB
2026/09/05 21:30:20.723, 1, 0 %, 8555 MiB
2026/09/05 21:30:21.725, 0, 7 %, 10774 MiB
2026/09/05 21:30:21.726, 1, 0 %, 8555 MiB
2026/09/05 21:30:22.727, 0, 16 %, 10775 MiB
2026/09/05 21:30:22.731, 1, 0 %, 8555 MiB
2026/09/05 21:30:23.732, 0, 6 %, 10766 MiB
2026/09/05 21:30:23.733, 1, 0 %, 8555 MiB
2026/09/05 21:30:24.735, 0, 14 %, 10766 MiB
2026/09/05 21:30:24.738, 1, 0 %, 8555 MiB
2026/09/05 21:30:25.740, 0, 7 %, 10767 MiB
2026/09/05 21:30:25.742, 1, 0 %, 8555 MiB
2026/09/05 21:30:26.742, 0, 16 %, 10775 MiB
2026/09/05 21:30:26.744, 1, 0 %, 8555 MiB
2026/09/05 21:30:27.745, 0, 7 %, 10774 MiB
2026/09/05 21:30:27.750, 1, 0 %, 8555 MiB
2026/09/05 21:30:28.752, 0, 16 %, 10767 MiB
2026/09/05 21:30:28.755, 1, 0 %, 8555 MiB
2026/09/05 21:30:29.756, 0, 6 %, 10767 MiB
2026/09/05 21:30:29.758, 1, 0 %, 8555 MiB
2026/09/05 21:30:30.760, 0, 15 %, 10774 MiB
2026/09/05 21:30:30.761, 1, 0 %, 8555 MiB
2026/09/05 21:30:31.762, 0, 8 %, 10765 MiB
2026/09/05 21:30:31.764, 1, 0 %, 8555 MiB
2026/09/05 21:30:32.765, 0, 16 %, 10775 MiB
2026/09/05 21:30:32.766, 1, 0 %, 8555 MiB
2026/09/05 21:30:33.767, 0, 15 %, 10767 MiB
2026/09/05 21:30:33.768, 1, 0 %, 8555 MiB
2026/09/05 21:30:34.770, 0, 9 %, 10767 MiB
2026/09/05 21:30:34.771, 1, 0 %, 8555 MiB
2026/09/05 21:30:37.709, 0, 14 %, 10765 MiB
2026/09/05 21:30:37.711, 1, 0 %, 8555 MiB
2026/09/05 21:30:38.713, 0, 13 %, 10765 MiB
2026/09/05 21:30:38.716, 1, 0 %, 8555 MiB
2026/09/05 21:30:39.717, 0, 14 %, 10765 MiB
2026/09/05 21:30:39.719, 1, 0 %, 8555 MiB
2026/09/05 21:30:40.720, 0, 6 %, 10765 MiB
2026/09/05 21:30:40.723, 1, 0 %, 8555 MiB
2026/09/05 21:30:41.724, 0, 21 %, 10767 MiB
2026/09/05 21:30:41.733, 1, 0 %, 8555 MiB
2026/09/05 21:30:42.735, 0, 6 %, 10766 MiB
2026/09/05 21:30:42.737, 1, 0 %, 8555 MiB
2026/09/05 21:30:43.738, 0, 12 %, 10766 MiB
2026/09/05 21:30:43.740, 1, 0 %, 8555 MiB
2026/09/05 21:30:44.741, 0, 9 %, 10766 MiB
2026/09/05 21:30:44.743, 1, 0 %, 8555 MiB
2026/09/05 21:30:45.744, 0, 17 %, 10765 MiB
2026/09/05 21:30:45.746, 1, 0 %, 8555 MiB
2026/09/05 21:30:46.748, 0, 4 %, 10767 MiB
2026/09/05 21:30:46.751, 1, 0 %, 8555 MiB
2026/09/05 21:30:47.753, 0, 11 %, 10767 MiB
2026/09/05 21:30:47.760, 1, 0 %, 8555 MiB
2026/09/05 21:30:48.762, 0, 6 %, 10765 MiB
2026/09/05 21:30:48.764, 1, 0 %, 8555 MiB
2026/09/05 21:30:49.765, 0, 4 %, 10767 MiB
2026/09/05 21:30:49.768, 1, 0 %, 8555 MiB
2026/09/05 21:30:50.769, 0, 12 %, 10767 MiB
2026/09/05 21:30:50.772, 1, 0 %, 8555 MiB
2026/09/05 21:30:51.773, 0, 14 %, 10775 MiB
2026/09/05 21:30:51.775, 1, 0 %, 8555 MiB
2026/09/05 21:30:52.776, 0, 12 %, 10775 MiB
2026/09/05 21:30:52.778, 1, 0 %, 8555 MiB
2026/09/05 21:30:53.779, 0, 12 %, 10767 MiB
2026/09/05 21:30:53.781, 1, 0 %, 8555 MiB
2026/09/05 21:30:54.782, 0, 12 %, 10767 MiB
2026/09/05 21:30:54.784, 1, 0 %, 8555 MiB
2026/09/05 21:30:55.785, 0, 12 %, 10767 MiB
2026/09/05 21:30:55.790, 1, 0 %, 8555 MiB
2026/09/05 21:30:56.791, 0, 13 %, 10767 MiB
2026/09/05 21:30:56.792, 1, 0 %, 8555 MiB
2026/09/05 21:30:57.793, 0, 12 %, 10767 MiB
2026/09/05 21:30:57.795, 1, 0 %, 8555 MiB
2026/09/05 21:30:58.796, 0, 11 %, 10767 MiB
2026/09/05 21:30:58.797, 1, 0 %, 8555 MiB
2026/09/05 21:30:59.799, 0, 12 %, 10767 MiB
2026/09/05 21:30:59.800, 1, 0 %, 8555 MiB
2026/09/05 21:31:00.801, 0, 11 %, 10767 MiB
2026/09/05 21:31:00.802, 1, 0 %, 8555 MiB
2026/09/05 21:31:01.804, 0, 11 %, 10767 MiB
2026/09/05 21:31:01.806, 1, 0 %, 8555 MiB
2026/09/05 21:31:02.808, 0, 12 %, 10767 MiB
2026/09/05 21:31:02.814, 1, 0 %, 8555 MiB
2026/09/05 21:31:03.822, 0, 13 %, 10767 MiB
2026/09/05 21:31:03.823, 1, 0 %, 8555 MiB
2026/09/05 21:31:04.825, 0, 12 %, 10767 MiB
2026/09/05 21:31:04.826, 1, 0 %, 8555 MiB
2026/09/05 21:31:05.827, 0, 13 %, 10771 MiB
2026/09/05 21:31:05.829, 1, 0 %, 8555 MiB
2026/09/05 21:31:06.831, 0, 12 %, 10767 MiB
2026/09/05 21:31:06.832, 1, 0 %, 8555 MiB
2026/09/05 21:31:07.834, 0, 12 %, 10767 MiB
2026/09/05 21:31:07.835, 1, 0 %, 8555 MiB
2026/09/05 21:31:08.835, 0, 13 %, 10767 MiB
2026/09/05 21:31:08.836, 1, 0 %, 8555 MiB
2026/09/05 21:31:09.837, 0, 11 %, 10767 MiB
2026/09/05 21:31:09.839, 1, 0 %, 8555 MiB
2026/09/05 21:31:12.787, 0, 12 %, 10771 MiB
2026/09/05 21:31:12.788, 1, 0 %, 8555 MiB
2026/09/05 21:31:13.789, 0, 14 %, 10771 MiB
2026/09/05 21:31:13.790, 1, 0 %, 8555 MiB
2026/09/05 21:31:14.791, 0, 13 %, 10771 MiB
2026/09/05 21:31:14.793, 1, 0 %, 8555 MiB
2026/09/05 21:31:15.794, 0, 12 %, 10771 MiB
2026/09/05 21:31:15.796, 1, 0 %, 8555 MiB
2026/09/05 21:31:16.798, 0, 30 %, 10780 MiB
2026/09/05 21:31:16.799, 1, 0 %, 8555 MiB
2026/09/05 21:31:17.801, 0, 3 %, 10780 MiB
2026/09/05 21:31:17.803, 1, 0 %, 8555 MiB
2026/09/05 21:31:18.805, 0, 5 %, 10780 MiB
2026/09/05 21:31:18.806, 1, 0 %, 8555 MiB
2026/09/05 21:31:19.807, 0, 2 %, 10775 MiB
2026/09/05 21:31:19.810, 1, 0 %, 8555 MiB
2026/09/05 21:31:20.812, 0, 0 %, 10780 MiB
2026/09/05 21:31:20.818, 1, 0 %, 8555 MiB
2026/09/05 21:31:21.827, 0, 5 %, 10780 MiB
2026/09/05 21:31:21.828, 1, 0 %, 8555 MiB
2026/09/05 21:31:22.829, 0, 3 %, 10780 MiB
2026/09/05 21:31:22.830, 1, 0 %, 8555 MiB
2026/09/05 21:31:23.831, 0, 11 %, 10780 MiB
2026/09/05 21:31:23.834, 1, 0 %, 8555 MiB
2026/09/05 21:31:24.835, 0, 10 %, 10780 MiB
2026/09/05 21:31:24.836, 1, 0 %, 8555 MiB
2026/09/05 21:31:25.837, 0, 1 %, 10780 MiB
2026/09/05 21:31:25.839, 1, 0 %, 8555 MiB
2026/09/05 21:31:26.841, 0, 0 %, 10780 MiB
2026/09/05 21:31:26.843, 1, 0 %, 8555 MiB
2026/09/05 21:31:27.846, 0, 4 %, 10780 MiB
2026/09/05 21:31:27.848, 1, 0 %, 8555 MiB
2026/09/05 21:31:28.851, 0, 13 %, 10780 MiB
2026/09/05 21:31:28.853, 1, 0 %, 8555 MiB
2026/09/05 21:31:29.854, 0, 1 %, 10780 MiB
2026/09/05 21:31:29.856, 1, 0 %, 8555 MiB
2026/09/05 21:31:30.858, 0, 7 %, 10780 MiB
2026/09/05 21:31:30.858, 1, 0 %, 8555 MiB
2026/09/05 21:31:31.860, 0, 9 %, 10780 MiB
2026/09/05 21:31:31.861, 1, 0 %, 8555 MiB
2026/09/05 21:31:32.862, 0, 6 %, 10780 MiB
2026/09/05 21:31:32.863, 1, 0 %, 8555 MiB
2026/09/05 21:31:33.864, 0, 15 %, 10782 MiB
2026/09/05 21:31:33.866, 1, 0 %, 8555 MiB
2026/09/05 21:31:34.867, 0, 4 %, 10764 MiB
2026/09/05 21:31:34.869, 1, 0 %, 8555 MiB
2026/09/05 21:31:35.870, 0, 3 %, 10764 MiB
2026/09/05 21:31:35.876, 1, 0 %, 8555 MiB
2026/09/05 21:31:36.883, 0, 24 %, 10765 MiB
2026/09/05 21:31:36.885, 1, 0 %, 8555 MiB
2026/09/05 21:31:37.886, 0, 14 %, 10764 MiB
2026/09/05 21:31:37.887, 1, 0 %, 8555 MiB
2026/09/05 21:31:38.888, 0, 11 %, 10759 MiB
2026/09/05 21:31:38.890, 1, 0 %, 8555 MiB
2026/09/05 21:31:39.891, 0, 16 %, 10759 MiB
2026/09/05 21:31:39.892, 1, 0 %, 8555 MiB
2026/09/05 21:31:40.893, 0, 12 %, 10761 MiB
2026/09/05 21:31:40.896, 1, 0 %, 8555 MiB
2026/09/05 21:31:41.899, 0, 6 %, 10759 MiB
2026/09/05 21:31:41.901, 1, 0 %, 8555 MiB
2026/09/05 21:31:42.902, 0, 20 %, 10751 MiB
2026/09/05 21:31:42.903, 1, 0 %, 8555 MiB
2026/09/05 21:31:43.904, 0, 11 %, 10759 MiB
2026/09/05 21:31:43.906, 1, 0 %, 8555 MiB
2026/09/05 21:31:46.839, 0, 12 %, 10752 MiB
2026/09/05 21:31:46.841, 1, 0 %, 8555 MiB
2026/09/05 21:31:47.842, 0, 16 %, 10752 MiB
2026/09/05 21:31:47.848, 1, 0 %, 8555 MiB
2026/09/05 21:31:48.849, 0, 7 %, 10752 MiB
2026/09/05 21:31:48.850, 1, 0 %, 8555 MiB
2026/09/05 21:31:49.852, 0, 11 %, 10770 MiB
2026/09/05 21:31:49.856, 1, 0 %, 8555 MiB
2026/09/05 21:31:50.857, 0, 7 %, 10769 MiB
2026/09/05 21:31:50.864, 1, 0 %, 8555 MiB
2026/09/05 21:31:51.865, 0, 12 %, 10769 MiB
2026/09/05 21:31:51.866, 1, 0 %, 8555 MiB
2026/09/05 21:31:52.868, 0, 3 %, 10769 MiB
2026/09/05 21:31:52.872, 1, 0 %, 8555 MiB
2026/09/05 21:31:53.874, 0, 13 %, 10769 MiB
2026/09/05 21:31:53.876, 1, 0 %, 8555 MiB
2026/09/05 21:31:54.880, 0, 12 %, 10778 MiB
2026/09/05 21:31:54.881, 1, 0 %, 8555 MiB
2026/09/05 21:31:55.882, 0, 14 %, 10778 MiB
2026/09/05 21:31:55.886, 1, 0 %, 8555 MiB
2026/09/05 21:31:56.888, 0, 11 %, 10778 MiB
2026/09/05 21:31:56.889, 1, 0 %, 8555 MiB
2026/09/05 21:31:57.891, 0, 14 %, 10778 MiB
2026/09/05 21:31:57.892, 1, 0 %, 8555 MiB
2026/09/05 21:31:58.894, 0, 12 %, 10774 MiB
2026/09/05 21:31:58.898, 1, 0 %, 8555 MiB
2026/09/05 21:31:59.900, 0, 13 %, 10774 MiB
2026/09/05 21:31:59.902, 1, 0 %, 8555 MiB
2026/09/05 21:32:00.905, 0, 12 %, 10774 MiB
2026/09/05 21:32:00.907, 1, 0 %, 8555 MiB
2026/09/05 21:32:01.909, 0, 14 %, 10774 MiB
2026/09/05 21:32:01.911, 1, 0 %, 8555 MiB
2026/09/05 21:32:02.915, 0, 14 %, 10774 MiB
2026/09/05 21:32:02.916, 1, 0 %, 8555 MiB
2026/09/05 21:32:03.918, 0, 11 %, 10774 MiB
2026/09/05 21:32:03.919, 1, 0 %, 8555 MiB
2026/09/05 21:32:04.920, 0, 13 %, 10774 MiB
2026/09/05 21:32:04.922, 1, 0 %, 8555 MiB
2026/09/05 21:32:05.923, 0, 12 %, 10774 MiB
2026/09/05 21:32:05.925, 1, 0 %, 8555 MiB
2026/09/05 21:32:06.927, 0, 13 %, 10774 MiB
2026/09/05 21:32:06.928, 1, 0 %, 8555 MiB
2026/09/05 21:32:07.930, 0, 11 %, 10774 MiB
2026/09/05 21:32:07.932, 1, 0 %, 8555 MiB
2026/09/05 21:32:08.933, 0, 13 %, 10774 MiB
2026/09/05 21:32:08.944, 1, 0 %, 8555 MiB
2026/09/05 21:32:09.951, 0, 12 %, 10774 MiB
2026/09/05 21:32:09.953, 1, 0 %, 8555 MiB
2026/09/05 21:32:10.955, 0, 13 %, 10774 MiB
2026/09/05 21:32:10.958, 1, 0 %, 8555 MiB
2026/09/05 21:32:11.960, 0, 11 %, 10774 MiB
2026/09/05 21:32:11.961, 1, 0 %, 8555 MiB
2026/09/05 21:32:12.963, 0, 14 %, 10774 MiB
2026/09/05 21:32:12.964, 1, 0 %, 8555 MiB
2026/09/05 21:32:13.966, 0, 13 %, 10774 MiB
2026/09/05 21:32:13.968, 1, 0 %, 8555 MiB
2026/09/05 21:32:14.969, 0, 14 %, 10774 MiB
2026/09/05 21:32:14.971, 1, 0 %, 8555 MiB
2026/09/05 21:32:15.973, 0, 11 %, 10774 MiB
2026/09/05 21:32:15.975, 1, 0 %, 8555 MiB
2026/09/05 21:32:16.976, 0, 13 %, 10774 MiB
2026/09/05 21:32:16.977, 1, 0 %, 8555 MiB
2026/09/05 21:32:17.978, 0, 12 %, 10774 MiB
2026/09/05 21:32:17.980, 1, 0 %, 8555 MiB
2026/09/05 21:32:20.904, 0, 11 %, 10770 MiB
2026/09/05 21:32:20.905, 1, 0 %, 8555 MiB
2026/09/05 21:32:21.906, 0, 15 %, 10774 MiB
2026/09/05 21:32:21.909, 1, 0 %, 8555 MiB
2026/09/05 21:32:22.910, 0, 16 %, 10774 MiB
2026/09/05 21:32:22.913, 1, 0 %, 8555 MiB
2026/09/05 21:32:23.914, 0, 12 %, 10774 MiB
2026/09/05 21:32:23.917, 1, 0 %, 8555 MiB
2026/09/05 21:32:24.918, 0, 11 %, 10774 MiB
2026/09/05 21:32:24.919, 1, 0 %, 8555 MiB
2026/09/05 21:32:25.920, 0, 18 %, 10774 MiB
2026/09/05 21:32:25.922, 1, 0 %, 8555 MiB
2026/09/05 21:32:26.923, 0, 4 %, 10774 MiB
2026/09/05 21:32:26.931, 1, 0 %, 8555 MiB
2026/09/05 21:32:27.933, 0, 11 %, 10774 MiB
2026/09/05 21:32:27.938, 1, 0 %, 8555 MiB
2026/09/05 21:32:28.940, 0, 20 %, 10778 MiB
2026/09/05 21:32:28.943, 1, 0 %, 8555 MiB
2026/09/05 21:32:29.946, 0, 17 %, 10778 MiB
2026/09/05 21:32:29.948, 1, 0 %, 8555 MiB
2026/09/05 21:32:30.949, 0, 21 %, 10774 MiB
2026/09/05 21:32:30.950, 1, 0 %, 8555 MiB
2026/09/05 21:32:31.951, 0, 17 %, 10770 MiB
2026/09/05 21:32:31.952, 1, 0 %, 8555 MiB
2026/09/05 21:32:32.954, 0, 17 %, 10770 MiB
2026/09/05 21:32:32.958, 1, 0 %, 8555 MiB
2026/09/05 21:32:33.961, 0, 16 %, 10770 MiB
2026/09/05 21:32:33.963, 1, 0 %, 8555 MiB
2026/09/05 21:32:34.965, 0, 11 %, 10770 MiB
2026/09/05 21:32:34.966, 1, 0 %, 8555 MiB
2026/09/05 21:32:35.968, 0, 17 %, 10770 MiB
2026/09/05 21:32:35.970, 1, 0 %, 8555 MiB
2026/09/05 21:32:36.971, 0, 14 %, 10770 MiB
2026/09/05 21:32:36.974, 1, 0 %, 8555 MiB
2026/09/05 21:32:37.975, 0, 16 %, 10770 MiB
2026/09/05 21:32:37.977, 1, 0 %, 8555 MiB
2026/09/05 21:32:38.978, 0, 11 %, 10770 MiB
2026/09/05 21:32:38.980, 1, 0 %, 8555 MiB
2026/09/05 21:32:39.981, 0, 12 %, 10770 MiB
2026/09/05 21:32:39.982, 1, 0 %, 8555 MiB
2026/09/05 21:32:40.986, 0, 11 %, 10770 MiB
2026/09/05 21:32:40.988, 1, 0 %, 8555 MiB
2026/09/05 21:32:41.990, 0, 11 %, 10770 MiB
2026/09/05 21:32:42.008, 1, 0 %, 8555 MiB
2026/09/05 21:32:43.014, 0, 12 %, 10770 MiB
2026/09/05 21:32:43.016, 1, 0 %, 8555 MiB
2026/09/05 21:32:44.017, 0, 13 %, 10784 MiB
2026/09/05 21:32:44.018, 1, 0 %, 8555 MiB
2026/09/05 21:32:45.020, 0, 18 %, 10776 MiB
2026/09/05 21:32:45.022, 1, 0 %, 8555 MiB
2026/09/05 21:32:46.023, 0, 24 %, 10670 MiB
2026/09/05 21:32:46.024, 1, 0 %, 8555 MiB
2026/09/05 21:32:47.025, 0, 0 %, 10670 MiB
2026/09/05 21:32:47.026, 1, 0 %, 8555 MiB
2026/09/05 21:32:48.027, 0, 2 %, 10844 MiB
2026/09/05 21:32:48.029, 1, 0 %, 8555 MiB
2026/09/05 21:32:49.030, 0, 5 %, 10846 MiB
2026/09/05 21:32:49.033, 1, 0 %, 8555 MiB
2026/09/05 21:32:50.034, 0, 6 %, 10848 MiB
2026/09/05 21:32:50.035, 1, 0 %, 8555 MiB
2026/09/05 21:32:51.036, 0, 8 %, 10849 MiB
2026/09/05 21:32:51.036, 1, 0 %, 8555 MiB
2026/09/05 21:32:52.037, 0, 2 %, 10844 MiB
2026/09/05 21:32:52.039, 1, 0 %, 8555 MiB
2026/09/05 21:32:54.969, 0, 1 %, 10832 MiB
2026/09/05 21:32:54.971, 1, 0 %, 8555 MiB
2026/09/05 21:32:55.972, 0, 2 %, 10832 MiB
2026/09/05 21:32:55.973, 1, 0 %, 8555 MiB
2026/09/05 21:32:56.975, 0, 17 %, 10841 MiB
2026/09/05 21:32:56.975, 1, 0 %, 8555 MiB
2026/09/05 21:32:57.976, 0, 16 %, 10835 MiB
2026/09/05 21:32:57.978, 1, 0 %, 8555 MiB
2026/09/05 21:32:58.980, 0, 12 %, 10834 MiB
2026/09/05 21:32:58.981, 1, 0 %, 8555 MiB
2026/09/05 21:32:59.982, 0, 3 %, 10842 MiB
2026/09/05 21:32:59.984, 1, 0 %, 8555 MiB
2026/09/05 21:33:00.985, 0, 15 %, 10811 MiB
2026/09/05 21:33:00.990, 1, 0 %, 8555 MiB
2026/09/05 21:33:01.992, 0, 0 %, 10810 MiB
2026/09/05 21:33:01.993, 1, 0 %, 8555 MiB
2026/09/05 21:33:02.995, 0, 2 %, 10810 MiB
2026/09/05 21:33:02.996, 1, 0 %, 8555 MiB
2026/09/05 21:33:03.998, 0, 2 %, 10810 MiB
2026/09/05 21:33:03.999, 1, 0 %, 8555 MiB
2026/09/05 21:33:05.002, 0, 2 %, 10810 MiB
2026/09/05 21:33:05.005, 1, 0 %, 8555 MiB
2026/09/05 21:33:06.007, 0, 0 %, 10810 MiB
2026/09/05 21:33:06.010, 1, 0 %, 8555 MiB
2026/09/05 21:33:07.011, 0, 1 %, 10811 MiB
2026/09/05 21:33:07.012, 1, 0 %, 8555 MiB
2026/09/05 21:33:08.013, 0, 1 %, 10811 MiB
2026/09/05 21:33:08.015, 1, 0 %, 8555 MiB
2026/09/05 21:33:09.016, 0, 1 %, 10811 MiB
2026/09/05 21:33:09.018, 1, 0 %, 8555 MiB
2026/09/05 21:33:10.020, 0, 1 %, 10811 MiB
2026/09/05 21:33:10.023, 1, 0 %, 8555 MiB
2026/09/05 21:33:11.025, 0, 1 %, 10811 MiB
2026/09/05 21:33:11.027, 1, 0 %, 8555 MiB
2026/09/05 21:33:12.028, 0, 1 %, 10811 MiB
2026/09/05 21:33:12.029, 1, 0 %, 8555 MiB
2026/09/05 21:33:13.030, 0, 6 %, 10811 MiB
2026/09/05 21:33:13.031, 1, 0 %, 8555 MiB
2026/09/05 21:33:14.032, 0, 11 %, 10811 MiB
2026/09/05 21:33:14.035, 1, 0 %, 8555 MiB
2026/09/05 21:33:15.036, 0, 2 %, 10800 MiB
2026/09/05 21:33:15.046, 1, 0 %, 8555 MiB
2026/09/05 21:33:16.053, 0, 7 %, 10800 MiB
2026/09/05 21:33:16.056, 1, 0 %, 8555 MiB
2026/09/05 21:33:17.058, 0, 10 %, 10800 MiB
2026/09/05 21:33:17.061, 1, 0 %, 8555 MiB
2026/09/05 21:33:18.063, 0, 8 %, 10800 MiB
2026/09/05 21:33:18.067, 1, 0 %, 8555 MiB
2026/09/05 21:33:19.069, 0, 2 %, 10800 MiB
2026/09/05 21:33:19.071, 1, 0 %, 8555 MiB
2026/09/05 21:33:20.073, 0, 3 %, 10800 MiB
2026/09/05 21:33:20.074, 1, 0 %, 8555 MiB
2026/09/05 21:33:21.075, 0, 4 %, 10800 MiB
2026/09/05 21:33:21.076, 1, 0 %, 8555 MiB
2026/09/05 21:33:22.077, 0, 1 %, 10800 MiB
2026/09/05 21:33:22.078, 1, 0 %, 8555 MiB
2026/09/05 21:33:23.079, 0, 0 %, 10800 MiB
2026/09/05 21:33:23.081, 1, 0 %, 8555 MiB
2026/09/05 21:33:24.082, 0, 0 %, 10800 MiB
2026/09/05 21:33:24.084, 1, 0 %, 8555 MiB
2026/09/05 21:33:25.085, 0, 2 %, 10805 MiB
2026/09/05 21:33:25.086, 1, 0 %, 8555 MiB
2026/09/05 21:33:26.088, 0, 8 %, 10809 MiB
2026/09/05 21:33:26.090, 1, 0 %, 8555 MiB
2026/09/05 21:33:29.027, 0, 10 %, 10744 MiB
2026/09/05 21:33:29.030, 1, 0 %, 8555 MiB
2026/09/05 21:33:30.032, 0, 11 %, 10761 MiB
2026/09/05 21:33:30.034, 1, 0 %, 8555 MiB
2026/09/05 21:33:31.036, 0, 11 %, 10745 MiB
2026/09/05 21:33:31.038, 1, 0 %, 8555 MiB
2026/09/05 21:33:32.039, 0, 11 %, 10745 MiB
2026/09/05 21:33:32.041, 1, 0 %, 8555 MiB
2026/09/05 21:33:33.042, 0, 10 %, 10745 MiB
2026/09/05 21:33:33.043, 1, 0 %, 8555 MiB
2026/09/05 21:33:34.045, 0, 10 %, 10745 MiB
2026/09/05 21:33:34.052, 1, 0 %, 8555 MiB
2026/09/05 21:33:35.066, 0, 11 %, 10745 MiB
2026/09/05 21:33:35.067, 1, 0 %, 8555 MiB
2026/09/05 21:33:36.068, 0, 13 %, 10745 MiB
2026/09/05 21:33:36.071, 1, 0 %, 8555 MiB
2026/09/05 21:33:37.075, 0, 12 %, 10745 MiB
2026/09/05 21:33:37.076, 1, 0 %, 8555 MiB
2026/09/05 21:33:38.079, 0, 12 %, 10745 MiB
2026/09/05 21:33:38.081, 1, 0 %, 8555 MiB
2026/09/05 21:33:39.083, 0, 10 %, 10745 MiB
2026/09/05 21:33:39.084, 1, 0 %, 8555 MiB
2026/09/05 21:33:40.085, 0, 12 %, 10745 MiB
2026/09/05 21:33:40.087, 1, 0 %, 8555 MiB
